source,target,length_m,highway,osm_way_id
7283569376,5492679574,4.344,secondary,435498973
5492679574,7283569376,4.344,secondary,435498973
5492679574,7283569375,11.802,secondary,435498973
7283569375,5492679574,11.802,secondary,435498973
7283569375,261170307,7.034,secondary,435498973
261170307,7283569375,7.034,secondary,435498973
261170307,261170308,81.863,secondary,435498973
261170308,261170307,81.863,secondary,435498973
261170308,5492679584,21.809,secondary,435498973
5492679584,261170308,21.809,secondary,435498973
5492679584,261170311,83.815,secondary,435498973
261170311,5492679584,83.815,secondary,435498973
261170311,261170312,56.711,secondary,435498973
261170312,261170311,56.711,secondary,435498973
261170312,2278975813,49.471,secondary,435498973
2278975813,261170312,49.471,secondary,435498973
2278975813,7283569374,4.485,secondary,435498973
7283569374,2278975813,4.485,secondary,435498973
7283569374,7505773081,11.436,secondary,435498973
7505773081,7283569374,11.436,secondary,435498973
7505773081,4334117535,5.598,secondary,435498973
4334117535,7505773081,5.598,secondary,435498973
4334117533,4336210478,28.282,secondary,435498974
4336210478,4334117533,28.282,secondary,435498974
261129131,7432122443,30.275,secondary,435498975
7432122443,261129131,30.275,secondary,435498975
7432122443,5125801917,20.773,secondary,435498975
5125801917,7432122443,20.773,secondary,435498975
5125801917,7432122444,25.142,secondary,435498975
7432122444,5125801917,25.142,secondary,435498975
7432122444,5801272705,26.197,secondary,435498975
5801272705,7432122444,26.197,secondary,435498975
5801272705,5492680099,61.896,secondary,435498975
5492680099,5801272705,61.896,secondary,435498975
5492680099,5801272709,23.904,secondary,435498975
5801272709,5492680099,23.904,secondary,435498975
5801272709,7505544744,48.93,secondary,435498975
7505544744,5801272709,48.93,secondary,435498975
7505544744,7171194176,19.344,secondary,435498975
7171194176,7505544744,19.344,secondary,435498975
7171194176,7432122442,17.376,secondary,435498975
7432122442,7171194176,17.376,secondary,435498975
7432122442,7171197085,7.833,secondary,435498975
7171197085,7432122442,7.833,secondary,435498975
7171197085,7432122441,2.417,secondary,435498975
7432122441,7171197085,2.417,secondary,435498975
7432122441,6785958791,6.794,secondary,435498975
6785958791,7432122441,6.794,secondary,435498975
6785958791,4334117532,21.828,secondary,435498975
4334117532,6785958791,21.828,secondary,435498975
1258093777,315592750,9.996,secondary,435500225
315592750,1258093777,9.996,secondary,435500225
4334134143,261246595,117.452,secondary,435500226
261246595,4334134143,117.452,secondary,435500226
261324075,4334134144,44.259,secondary,435500227
4334134144,261324075,44.259,secondary,435500227
4334134144,366624329,6.853,secondary,435500228
366624329,4334134144,6.853,secondary,435500228
366624329,4334134143,31.742,secondary,435500228
4334134143,366624329,31.742,secondary,435500228
4334134147,2123140414,2.599,secondary,435500230
2123140414,4334134147,2.599,secondary,435500230
2123140414,261324075,51.645,secondary,435500230
261324075,2123140414,51.645,secondary,435500230
315592750,5498755754,33.122,secondary,435500231
5498755754,315592750,33.122,secondary,435500231
287739719,4334134145,133.557,secondary,435500232
4334134145,287739719,133.557,secondary,435500232
4334134145,261203520,66.211,secondary,435500233
261203520,4334134145,66.211,secondary,435500233
261324075,4334134146,66.003,secondary,435500235
4334134146,261324075,66.003,secondary,435500235
4334134128,261301368,33.19,secondary,435500236
261301368,4334134128,33.19,secondary,435500236
261301368,5498765240,37.648,secondary,435500237
5498765240,261301368,37.648,secondary,435500237
5498765240,4334134131,44.886,secondary,435500237
4334134131,5498765240,44.886,secondary,435500237
4334134134,2050786117,19.79,secondary,435500238
2050786117,4334134134,19.79,secondary,435500238
4334134131,261280809,64.033,secondary,435500240
261280809,4334134131,64.033,secondary,435500240
261280809,2050780823,22.799,secondary,435500240
2050780823,261280809,22.799,secondary,435500240
2050780823,261121839,93.639,secondary,435500240
261121839,2050780823,93.639,secondary,435500240
261121839,4334134134,36.639,secondary,435500240
4334134134,261121839,36.639,secondary,435500240
1255184880,3796391459,11.748,secondary,435500245
4334134129,261301368,52.0,secondary,435500246
261301368,4334134129,52.0,secondary,435500246
4334134130,261131634,110.188,secondary,435500247
261131634,4334134130,110.188,secondary,435500247
261301368,261246568,36.004,secondary,435500248
261246568,261301368,36.004,secondary,435500248
261246568,4334134130,15.023,secondary,435500248
4334134130,261246568,15.023,secondary,435500248
4334134138,5498694885,4.461,primary,435500250
5498694885,4334134138,4.461,primary,435500250
5498694885,5498695581,8.881,primary,435500250
5498695581,5498694885,8.881,primary,435500250
5498695581,5498695576,18.308,primary,435500250
5498695576,5498695581,18.308,primary,435500250
5498695576,359338974,27.049,primary,435500250
359338974,5498695576,27.049,primary,435500250
1258093753,5498755756,9.852,primary,435500254
5498755756,1258093753,9.852,primary,435500254
5498755756,5498755752,19.766,primary,435500254
5498755752,5498755756,19.766,primary,435500254
5498755752,5498755749,3.982,primary,435500254
5498755749,5498755752,3.982,primary,435500254
5498755749,4334134136,17.64,primary,435500254
4334134136,5498755749,17.64,primary,435500254
4334134141,315592750,41.922,primary,435500255
1258093852,4332571939,55.993,primary,435500257
359338974,5498694892,20.46,primary,435500258
5498694892,359338974,20.46,primary,435500258
5498694892,5498694896,20.427,primary,435500258
5498694896,5498694892,20.427,primary,435500258
5498694896,5498695573,3.667,primary,435500258
5498695573,5498694896,3.667,primary,435500258
5498695573,4334134137,17.737,primary,435500258
4334134137,5498695573,17.737,primary,435500258
315592750,1258093753,11.558,primary,435500259
1258093779,4334134135,198.665,primary,435500261
4336070922,5498755746,80.178,primary,435500262
5498755746,4336070922,80.178,primary,435500262
5498755746,768258587,18.226,primary,435500262
768258587,5498755746,18.226,primary,435500262
768258587,5498695584,65.023,primary,435500262
5498695584,768258587,65.023,primary,435500262
5498695584,252162938,11.646,primary,435500262
252162938,5498695584,11.646,primary,435500262
252162938,5498694888,6.34,primary,435500262
5498694888,252162938,6.34,primary,435500262
5498694888,4336070923,19.053,primary,435500262
4336070923,5498694888,19.053,primary,435500262
4334134137,315588474,37.676,primary,435500263
315588474,4334134137,37.676,primary,435500263
315588474,4336070920,2.268,primary,435500263
4336070920,315588474,2.268,primary,435500263
4334134798,5497989289,6.15,primary,435500378
5497989289,286084636,45.537,primary,435500378
286084643,5497989299,112.524,primary,435500379
5497989299,5497989301,44.293,primary,435500379
5497989301,4334134798,24.369,primary,435500379
4334144316,4334144317,132.371,secondary,435501413
4334144317,4334144316,132.371,secondary,435501413
4334144321,5882982701,16.224,secondary,435501414
5882982701,4334144321,16.224,secondary,435501414
5882982701,386370741,10.826,secondary,435501414
386370741,5882982701,10.826,secondary,435501414
2279329721,4334144316,24.82,secondary,435501415
4334144316,2279329721,24.82,secondary,435501415
5882425985,6130391102,24.708,secondary,435501416
6130391102,5882425985,24.708,secondary,435501416
6130391102,386370741,20.078,secondary,435501416
386370741,6130391102,20.078,secondary,435501416
256181107,5884170567,38.634,secondary,435501417
5884170567,256181107,38.634,secondary,435501417
5884170567,4334144312,4.331,secondary,435501417
4334144312,5884170567,4.331,secondary,435501417
256181107,5884170566,35.158,secondary,435501418
5884170566,256181107,35.158,secondary,435501418
5884170566,4334144302,2.243,secondary,435501418
4334144302,5884170566,2.243,secondary,435501418
4334144315,5884149064,14.592,secondary,435501419
5884149064,4334144315,14.592,secondary,435501419
5884149064,2279329721,10.994,secondary,435501419
2279329721,5884149064,10.994,secondary,435501419
4334144319,5884157744,98.876,secondary,435501420
5884157744,4334144319,98.876,secondary,435501420
5884157744,5884157745,1.533,secondary,435501420
5884157745,5884157744,1.533,secondary,435501420
5884157745,5492789919,8.718,secondary,435501420
5492789919,5884157745,8.718,secondary,435501420
5492789919,386379389,9.762,secondary,435501420
386379389,5492789919,9.762,secondary,435501420
386373569,5884157737,36.436,secondary,435501421
5884157737,386373569,36.436,secondary,435501421
5884157737,4334144318,7.474,secondary,435501421
4334144318,5884157737,7.474,secondary,435501421
256180892,4334144319,35.092,secondary,435501423
4334144319,256180892,35.092,secondary,435501423
4334144302,4334144301,6.885,secondary,435501424
4334144301,4334144302,6.885,secondary,435501424
4334144317,5884157736,8.24,secondary,435501425
5884157736,4334144317,8.24,secondary,435501425
5884157736,2279329688,0.922,secondary,435501425
2279329688,5884157736,0.922,secondary,435501425
2279329688,386373569,34.503,secondary,435501425
386373569,2279329688,34.503,secondary,435501425
4334144318,386378347,65.63,secondary,435501426
386378347,4334144318,65.63,secondary,435501426
386378347,5884157738,109.562,secondary,435501426
5884157738,386378347,109.562,secondary,435501426
5884157738,5884157739,27.307,secondary,435501426
5884157739,5884157738,27.307,secondary,435501426
5884157739,386378559,11.438,secondary,435501426
386378559,5884157739,11.438,secondary,435501426
386378559,5884157740,119.49,secondary,435501426
5884157740,386378559,119.49,secondary,435501426
5884157740,5884157741,17.08,secondary,435501426
5884157741,5884157740,17.08,secondary,435501426
5884157741,6784863190,3.487,secondary,435501426
6784863190,5884157741,3.487,secondary,435501426
349881667,7064980697,24.206,secondary,435501427
7064980697,261105064,13.781,secondary,435501427
4334144320,7608279216,3.93,secondary,435501428
7608279216,261101448,28.412,secondary,435501428
767577448,5951086601,14.798,tertiary,435501429
5951086601,5951993991,10.024,tertiary,435501429
5951993991,349877745,12.973,tertiary,435501429
4334144313,2025031201,13.646,secondary,435501430
2025031201,5951993996,7.849,secondary,435501430
5951993996,6044528744,13.757,secondary,435501430
1889135761,261224907,17.487,secondary,435501431
261224907,4334144314,11.979,secondary,435501431
5951994003,5951994000,36.912,secondary,435501432
5951994000,5951994003,36.912,secondary,435501432
5951994000,6044528749,9.696,secondary,435501432
6044528749,5951994000,9.696,secondary,435501432
6044528749,4334144310,17.055,secondary,435501432
4334144310,6044528749,17.055,secondary,435501432
4334144309,456164152,7.111,secondary,435501433
456164152,4334144309,7.111,secondary,435501433
538495430,7799912119,14.308,secondary,435501434
7799912119,538495430,14.308,secondary,435501434
7799912119,4334144307,13.436,secondary,435501434
4334144307,7799912119,13.436,secondary,435501434
4334144307,5492801648,53.452,secondary,435501435
5492801648,4334144307,53.452,secondary,435501435
5492801648,6784627659,77.506,secondary,435501435
6784627659,5492801648,77.506,secondary,435501435
6784627659,4334144306,17.133,secondary,435501435
4334144306,6784627659,17.133,secondary,435501435
4334144310,5951994004,29.823,secondary,435501436
5951994004,4334144310,29.823,secondary,435501436
4334144303,7564881613,12.786,secondary,435501437
7564881613,4334144303,12.786,secondary,435501437
7564881613,5492801674,3.863,secondary,435501437
5492801674,7564881613,3.863,secondary,435501437
5492801674,7564881614,11.98,secondary,435501437
7564881614,5492801674,11.98,secondary,435501437
7564881614,256181107,19.656,secondary,435501437
256181107,7564881614,19.656,secondary,435501437
4334144304,7915988444,21.288,secondary,435501439
7915988444,4334144304,21.288,secondary,435501439
7915988444,256181107,21.238,secondary,435501439
256181107,7915988444,21.238,secondary,435501439
1402597979,7799912120,14.05,secondary,435501440
7799912120,1402597979,14.05,secondary,435501440
7799912120,4334144305,16.119,secondary,435501440
4334144305,7799912120,16.119,secondary,435501440
456164152,7799912115,12.571,secondary,435501441
7799912115,456164152,12.571,secondary,435501441
7799912115,4334144308,9.546,secondary,435501441
4334144308,7799912115,9.546,secondary,435501441
4334144306,7799912121,14.35,secondary,435501442
7799912121,4334144306,14.35,secondary,435501442
7799912121,1402597979,11.982,secondary,435501442
1402597979,7799912121,11.982,secondary,435501442
4334144305,386378004,71.748,secondary,435501443
386378004,4334144305,71.748,secondary,435501443
386378004,2279329720,49.43,secondary,435501443
2279329720,386378004,49.43,secondary,435501443
2279329720,7838252981,3.357,secondary,435501443
7838252981,2279329720,3.357,secondary,435501443
